"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","Date.formatted"
"851","1/2/2007","14:10:00","0.420","0.268","242.210","2.000","0.000","2.000",0,2007-02-01
"852","1/2/2007","14:11:00","0.416","0.264","241.550","2.000","0.000","1.000",0,2007-02-01
"853","1/2/2007","14:12:00","0.412","0.258","240.590","2.000","0.000","1.000",0,2007-02-01
"854","1/2/2007","14:13:00","0.390","0.224","240.330","1.800","0.000","1.000",0,2007-02-01
"855","1/2/2007","14:14:00","0.376","0.164","240.000","1.800","0.000","0.000",0,2007-02-01
"856","1/2/2007","14:15:00","0.410","0.236","239.900","2.000","0.000","0.000",0,2007-02-01
"857","1/2/2007","14:16:00","0.406","0.236","240.210","2.000","0.000","0.000",0,2007-02-01
"858","1/2/2007","14:17:00","0.404","0.238","240.610","2.000","0.000","0.000",0,2007-02-01
"859","1/2/2007","14:18:00","0.402","0.238","240.420","2.000","0.000","0.000",0,2007-02-01
"860","1/2/2007","14:19:00","0.402","0.238","240.410","1.800","0.000","0.000",0,2007-02-01
"861","1/2/2007","14:20:00","0.400","0.240","240.500","1.800","0.000","0.000",0,2007-02-01
"862","1/2/2007","14:21:00","0.400","0.242","240.660","1.800","0.000","0.000",0,2007-02-01
"863","1/2/2007","14:22:00","0.404","0.240","240.520","2.000","0.000","0.000",0,2007-02-01
"864","1/2/2007","14:23:00","0.402","0.242","240.750","2.000","0.000","0.000",0,2007-02-01
"865","1/2/2007","14:24:00","0.328","0.136","240.430","1.400","0.000","0.000",0,2007-02-01
"866","1/2/2007","14:25:00","0.308","0.108","240.810","1.400","0.000","0.000",0,2007-02-01
"867","1/2/2007","14:26:00","0.250","0.000","241.450","1.000","0.000","0.000",0,2007-02-01
"868","1/2/2007","14:27:00","0.240","0.000","242.080","1.000","0.000","0.000",0,2007-02-01
"869","1/2/2007","14:28:00","0.236","0.000","241.760","1.000","0.000","0.000",0,2007-02-01
"870","1/2/2007","14:29:00","0.232","0.000","241.410","1.000","0.000","0.000",0,2007-02-01
"871","1/2/2007","14:30:00","0.232","0.000","241.650","1.000","0.000","0.000",0,2007-02-01
"872","1/2/2007","14:31:00","0.232","0.000","241.290","1.000","0.000","0.000",0,2007-02-01
"873","1/2/2007","14:32:00","0.232","0.000","241.030","1.000","0.000","0.000",0,2007-02-01
"874","1/2/2007","14:33:00","0.232","0.000","241.450","1.000","0.000","0.000",0,2007-02-01
"875","1/2/2007","14:34:00","0.232","0.000","241.720","1.000","0.000","0.000",0,2007-02-01
"876","1/2/2007","14:35:00","0.232","0.000","241.550","1.000","0.000","0.000",0,2007-02-01
"877","1/2/2007","14:36:00","0.232","0.000","240.800","1.000","0.000","0.000",0,2007-02-01
"878","1/2/2007","14:37:00","0.240","0.000","241.580","1.000","0.000","0.000",0,2007-02-01
"879","1/2/2007","14:38:00","0.240","0.000","241.970","1.000","0.000","0.000",0,2007-02-01
"880","1/2/2007","14:39:00","0.240","0.000","242.580","1.000","0.000","0.000",0,2007-02-01
"881","1/2/2007","14:40:00","0.236","0.000","243.060","1.000","0.000","0.000",0,2007-02-01
"882","1/2/2007","14:41:00","0.236","0.000","243.000","1.000","0.000","0.000",0,2007-02-01
"883","1/2/2007","14:42:00","0.232","0.000","241.550","1.000","0.000","0.000",0,2007-02-01
"884","1/2/2007","14:43:00","0.234","0.000","241.810","1.000","0.000","0.000",0,2007-02-01
"885","1/2/2007","14:44:00","0.232","0.000","241.320","1.000","0.000","0.000",0,2007-02-01
"886","1/2/2007","14:45:00","0.232","0.000","241.170","1.000","0.000","0.000",0,2007-02-01
"887","1/2/2007","14:46:00","0.232","0.000","240.750","1.000","0.000","0.000",0,2007-02-01
"888","1/2/2007","14:47:00","0.232","0.000","240.670","1.000","0.000","0.000",0,2007-02-01
"889","1/2/2007","14:48:00","0.230","0.000","240.650","1.000","0.000","0.000",0,2007-02-01
"890","1/2/2007","14:49:00","0.276","0.000","240.590","1.200","0.000","0.000",0,2007-02-01
"891","1/2/2007","14:50:00","0.344","0.138","241.100","1.600","0.000","0.000",0,2007-02-01
"892","1/2/2007","14:51:00","0.342","0.140","241.750","1.600","0.000","0.000",0,2007-02-01
"893","1/2/2007","14:52:00","0.342","0.148","242.980","1.600","0.000","0.000",0,2007-02-01
"894","1/2/2007","14:53:00","0.340","0.146","242.850","1.600","0.000","0.000",0,2007-02-01
"895","1/2/2007","14:54:00","0.340","0.148","243.240","1.600","0.000","0.000",0,2007-02-01
"896","1/2/2007","14:55:00","0.336","0.146","242.640","1.400","0.000","0.000",0,2007-02-01
"897","1/2/2007","14:56:00","0.336","0.146","242.560","1.400","0.000","0.000",0,2007-02-01
"898","1/2/2007","14:57:00","0.334","0.144","242.320","1.400","0.000","0.000",0,2007-02-01
"899","1/2/2007","14:58:00","0.332","0.144","242.270","1.400","0.000","0.000",0,2007-02-01
"900","1/2/2007","14:59:00","0.330","0.140","241.430","1.400","0.000","0.000",0,2007-02-01
"901","1/2/2007","15:00:00","0.328","0.140","241.240","1.400","0.000","0.000",0,2007-02-01
"902","1/2/2007","15:01:00","0.330","0.144","241.910","1.400","0.000","0.000",0,2007-02-01
"903","1/2/2007","15:02:00","0.374","0.182","241.820","1.800","0.000","0.000",0,2007-02-01
"904","1/2/2007","15:03:00","0.406","0.248","241.680","2.000","0.000","0.000",0,2007-02-01
"905","1/2/2007","15:04:00","0.406","0.248","241.830","2.000","0.000","0.000",0,2007-02-01
"906","1/2/2007","15:05:00","0.352","0.172","242.020","1.600","0.000","0.000",0,2007-02-01
"907","1/2/2007","15:06:00","0.310","0.112","241.640","1.400","0.000","0.000",0,2007-02-01
"908","1/2/2007","15:07:00","0.308","0.106","240.530","1.400","0.000","0.000",0,2007-02-01
"909","1/2/2007","15:08:00","0.308","0.110","241.430","1.400","0.000","0.000",0,2007-02-01
"910","1/2/2007","15:09:00","0.306","0.110","241.670","1.400","0.000","0.000",0,2007-02-01
"911","1/2/2007","15:10:00","0.304","0.110","241.460","1.400","0.000","0.000",0,2007-02-01
"912","1/2/2007","15:11:00","0.304","0.110","241.270","1.400","0.000","0.000",0,2007-02-01
"913","1/2/2007","15:12:00","0.300","0.104","240.050","1.400","0.000","0.000",0,2007-02-01
"914","1/2/2007","15:13:00","0.302","0.106","240.670","1.400","0.000","0.000",0,2007-02-01
"915","1/2/2007","15:14:00","0.234","0.000","241.060","1.000","0.000","0.000",0,2007-02-01
"916","1/2/2007","15:15:00","0.234","0.000","241.620","1.000","0.000","0.000",0,2007-02-01
"917","1/2/2007","15:16:00","0.232","0.000","241.040","1.000","0.000","0.000",0,2007-02-01
"918","1/2/2007","15:17:00","0.232","0.000","241.140","1.000","0.000","0.000",0,2007-02-01
"919","1/2/2007","15:18:00","0.234","0.000","241.810","1.000","0.000","0.000",0,2007-02-01
"920","1/2/2007","15:19:00","0.238","0.000","243.340","1.000","0.000","0.000",0,2007-02-01
"921","1/2/2007","15:20:00","0.236","0.000","242.950","1.000","0.000","0.000",0,2007-02-01
"922","1/2/2007","15:21:00","0.234","0.000","241.700","1.000","0.000","0.000",0,2007-02-01
"923","1/2/2007","15:22:00","0.236","0.000","242.810","1.000","0.000","0.000",0,2007-02-01
"924","1/2/2007","15:23:00","0.236","0.000","243.160","1.000","0.000","0.000",0,2007-02-01
"925","1/2/2007","15:24:00","0.236","0.000","242.720","1.000","0.000","0.000",0,2007-02-01
"926","1/2/2007","15:25:00","0.236","0.000","242.860","1.000","0.000","0.000",0,2007-02-01
"927","1/2/2007","15:26:00","0.236","0.000","242.460","1.000","0.000","0.000",0,2007-02-01
"928","1/2/2007","15:27:00","0.238","0.000","243.240","1.000","0.000","0.000",0,2007-02-01
"929","1/2/2007","15:28:00","0.234","0.000","242.180","1.000","0.000","0.000",0,2007-02-01
"930","1/2/2007","15:29:00","0.238","0.000","243.810","1.000","0.000","0.000",0,2007-02-01
"931","1/2/2007","15:30:00","0.318","0.100","244.390","1.400","0.000","0.000",0,2007-02-01
"932","1/2/2007","15:31:00","0.350","0.154","244.160","1.600","0.000","0.000",0,2007-02-01
"933","1/2/2007","15:32:00","0.346","0.154","244.180","1.600","0.000","0.000",0,2007-02-01
"934","1/2/2007","15:33:00","0.344","0.150","243.480","1.600","0.000","0.000",0,2007-02-01
"935","1/2/2007","15:34:00","0.344","0.154","244.090","1.600","0.000","0.000",0,2007-02-01
"936","1/2/2007","15:35:00","0.340","0.152","243.740","1.600","0.000","0.000",0,2007-02-01
"937","1/2/2007","15:36:00","0.340","0.154","244.190","1.600","0.000","0.000",0,2007-02-01
"938","1/2/2007","15:37:00","0.340","0.158","244.620","1.600","0.000","0.000",0,2007-02-01
"939","1/2/2007","15:38:00","0.338","0.158","244.630","1.600","0.000","0.000",0,2007-02-01
"940","1/2/2007","15:39:00","0.336","0.152","243.580","1.400","0.000","0.000",0,2007-02-01
"941","1/2/2007","15:40:00","0.334","0.148","243.040","1.400","0.000","0.000",0,2007-02-01
"942","1/2/2007","15:41:00","0.332","0.146","242.680","1.400","0.000","0.000",0,2007-02-01
"943","1/2/2007","15:42:00","0.334","0.152","243.850","1.400","0.000","0.000",0,2007-02-01
"944","1/2/2007","15:43:00","0.332","0.148","243.130","1.400","0.000","0.000",0,2007-02-01
"945","1/2/2007","15:44:00","0.334","0.152","243.930","1.400","0.000","0.000",0,2007-02-01
"946","1/2/2007","15:45:00","0.326","0.142","243.960","1.400","0.000","0.000",0,2007-02-01
"947","1/2/2007","15:46:00","0.238","0.000","243.390","1.000","0.000","0.000",0,2007-02-01
"948","1/2/2007","15:47:00","0.238","0.000","243.460","1.000","0.000","0.000",0,2007-02-01
"949","1/2/2007","15:48:00","0.240","0.000","244.400","1.000","0.000","0.000",0,2007-02-01
"950","1/2/2007","15:49:00","0.242","0.000","244.280","1.000","0.000","0.000",0,2007-02-01
"951","1/2/2007","15:50:00","0.324","0.100","244.150","1.600","0.000","0.000",0,2007-02-01
"952","1/2/2007","15:51:00","0.322","0.118","243.180","1.400","0.000","0.000",0,2007-02-01
"953","1/2/2007","15:52:00","0.318","0.118","243.240","1.400","0.000","0.000",0,2007-02-01
"954","1/2/2007","15:53:00","0.312","0.114","242.640","1.400","0.000","0.000",0,2007-02-01
"955","1/2/2007","15:54:00","0.312","0.116","242.920","1.400","0.000","0.000",0,2007-02-01
"956","1/2/2007","15:55:00","0.310","0.112","242.150","1.400","0.000","0.000",0,2007-02-01
"957","1/2/2007","15:56:00","0.310","0.116","242.900","1.400","0.000","0.000",0,2007-02-01
"958","1/2/2007","15:57:00","0.308","0.116","243.000","1.400","0.000","0.000",0,2007-02-01
"959","1/2/2007","15:58:00","0.308","0.116","243.100","1.400","0.000","0.000",0,2007-02-01
"960","1/2/2007","15:59:00","0.308","0.116","243.100","1.400","0.000","0.000",0,2007-02-01
"961","1/2/2007","16:00:00","0.308","0.120","243.700","1.400","0.000","0.000",0,2007-02-01
"962","1/2/2007","16:01:00","0.240","0.000","243.110","1.000","0.000","0.000",0,2007-02-01
"963","1/2/2007","16:02:00","0.236","0.000","243.150","1.000","0.000","0.000",0,2007-02-01
"964","1/2/2007","16:03:00","0.236","0.000","242.950","1.000","0.000","0.000",0,2007-02-01
"965","1/2/2007","16:04:00","0.240","0.000","243.320","1.000","0.000","0.000",0,2007-02-01
"966","1/2/2007","16:05:00","0.244","0.000","243.140","1.000","0.000","0.000",0,2007-02-01
"967","1/2/2007","16:06:00","0.244","0.000","242.880","1.000","0.000","0.000",0,2007-02-01
"968","1/2/2007","16:07:00","0.244","0.000","243.070","1.000","0.000","0.000",0,2007-02-01
"969","1/2/2007","16:08:00","0.244","0.000","243.030","1.000","0.000","0.000",0,2007-02-01
"970","1/2/2007","16:09:00","0.240","0.000","241.340","1.000","0.000","0.000",0,2007-02-01
"971","1/2/2007","16:10:00","0.240","0.000","241.090","1.000","0.000","0.000",0,2007-02-01
"972","1/2/2007","16:11:00","0.300","0.066","242.090","1.400","0.000","0.000",0,2007-02-01
"973","1/2/2007","16:12:00","0.346","0.142","242.060","1.600","0.000","0.000",0,2007-02-01
"974","1/2/2007","16:13:00","0.380","0.176","241.970","1.800","0.000","0.000",0,2007-02-01
"975","1/2/2007","16:14:00","0.422","0.268","242.180","2.000","0.000","0.000",0,2007-02-01
"976","1/2/2007","16:15:00","0.424","0.272","242.910","2.000","0.000","2.000",0,2007-02-01
"977","1/2/2007","16:16:00","0.422","0.276","243.200","2.000","0.000","1.000",0,2007-02-01
"978","1/2/2007","16:17:00","0.420","0.274","242.820","2.000","0.000","2.000",0,2007-02-01
"979","1/2/2007","16:18:00","0.420","0.274","242.900","2.000","0.000","1.000",0,2007-02-01
"980","1/2/2007","16:19:00","0.420","0.268","242.050","2.000","0.000","1.000",0,2007-02-01
"981","1/2/2007","16:20:00","0.424","0.270","242.350","2.000","0.000","2.000",0,2007-02-01
"982","1/2/2007","16:21:00","0.422","0.270","242.250","2.000","0.000","1.000",0,2007-02-01
"983","1/2/2007","16:22:00","0.422","0.272","242.550","2.000","0.000","2.000",0,2007-02-01
"984","1/2/2007","16:23:00","0.424","0.278","243.490","2.000","0.000","1.000",0,2007-02-01
"985","1/2/2007","16:24:00","0.422","0.276","243.350","2.000","0.000","1.000",0,2007-02-01
"986","1/2/2007","16:25:00","0.420","0.274","243.120","2.000","0.000","2.000",0,2007-02-01
"987","1/2/2007","16:26:00","0.420","0.276","243.230","2.000","0.000","1.000",0,2007-02-01
"988","1/2/2007","16:27:00","0.338","0.158","243.290","1.600","0.000","2.000",0,2007-02-01
"989","1/2/2007","16:28:00","0.320","0.134","242.610","1.400","0.000","1.000",0,2007-02-01
"990","1/2/2007","16:29:00","0.314","0.132","242.320","1.400","0.000","1.000",0,2007-02-01
"991","1/2/2007","16:30:00","0.312","0.132","242.260","1.400","0.000","1.000",0,2007-02-01
"992","1/2/2007","16:31:00","0.310","0.128","241.740","1.400","0.000","2.000",0,2007-02-01
"993","1/2/2007","16:32:00","0.308","0.124","240.830","1.400","0.000","1.000",0,2007-02-01
"994","1/2/2007","16:33:00","0.308","0.126","241.050","1.400","0.000","1.000",0,2007-02-01
"995","1/2/2007","16:34:00","0.312","0.130","241.860","1.400","0.000","2.000",0,2007-02-01
"996","1/2/2007","16:35:00","0.316","0.132","242.360","1.400","0.000","1.000",0,2007-02-01
"997","1/2/2007","16:36:00","0.314","0.130","242.030","1.400","0.000","1.000",0,2007-02-01
"998","1/2/2007","16:37:00","0.390","0.212","242.040","2.000","0.000","1.000",0,2007-02-01
"999","1/2/2007","16:38:00","0.390","0.238","242.280","1.800","0.000","1.000",0,2007-02-01
"1000","1/2/2007","16:39:00","0.392","0.240","242.750","1.800","0.000","2.000",0,2007-02-01
"1001","1/2/2007","16:40:00","0.390","0.240","242.600","1.800","0.000","1.000",0,2007-02-01
"1002","1/2/2007","16:41:00","0.390","0.244","243.260","1.800","0.000","1.000",0,2007-02-01
"1003","1/2/2007","16:42:00","0.390","0.242","243.150","1.800","0.000","1.000",0,2007-02-01
"1004","1/2/2007","16:43:00","0.324","0.138","243.080","1.400","0.000","1.000",0,2007-02-01
"1005","1/2/2007","16:44:00","0.308","0.118","243.120","1.400","0.000","0.000",0,2007-02-01
"1006","1/2/2007","16:45:00","0.308","0.120","243.520","1.400","0.000","0.000",0,2007-02-01
"1007","1/2/2007","16:46:00","0.306","0.118","243.100","1.400","0.000","0.000",0,2007-02-01
"1008","1/2/2007","16:47:00","0.306","0.120","243.470","1.400","0.000","0.000",0,2007-02-01
"1009","1/2/2007","16:48:00","0.248","0.000","243.800","1.000","0.000","0.000",0,2007-02-01
"1010","1/2/2007","16:49:00","0.240","0.000","243.440","1.000","0.000","0.000",0,2007-02-01
"1011","1/2/2007","16:50:00","0.244","0.000","243.540","1.000","0.000","0.000",0,2007-02-01
"1012","1/2/2007","16:51:00","0.244","0.000","243.910","1.000","0.000","0.000",0,2007-02-01
"1013","1/2/2007","16:52:00","0.276","0.000","244.050","1.200","0.000","0.000",0,2007-02-01
"1014","1/2/2007","16:53:00","0.356","0.152","243.700","1.600","0.000","0.000",0,2007-02-01
"1015","1/2/2007","16:54:00","0.352","0.148","243.210","1.600","0.000","0.000",0,2007-02-01
"1016","1/2/2007","16:55:00","0.350","0.150","243.360","1.600","0.000","0.000",0,2007-02-01
"1017","1/2/2007","16:56:00","0.348","0.152","243.940","1.600","0.000","0.000",0,2007-02-01
"1018","1/2/2007","16:57:00","0.342","0.158","244.890","1.600","0.000","0.000",0,2007-02-01
"1019","1/2/2007","16:58:00","0.342","0.160","245.300","1.600","0.000","0.000",0,2007-02-01
"1020","1/2/2007","16:59:00","0.342","0.160","245.340","1.600","0.000","0.000",0,2007-02-01
"1021","1/2/2007","17:00:00","0.340","0.160","245.320","1.600","0.000","0.000",0,2007-02-01
"1022","1/2/2007","17:01:00","0.336","0.152","243.870","1.400","0.000","0.000",0,2007-02-01
"1023","1/2/2007","17:02:00","0.334","0.152","243.910","1.400","0.000","0.000",0,2007-02-01
"1024","1/2/2007","17:03:00","0.332","0.148","243.310","1.400","0.000","0.000",0,2007-02-01
"1025","1/2/2007","17:04:00","0.334","0.150","243.310","1.400","0.000","0.000",0,2007-02-01
"1026","1/2/2007","17:05:00","0.336","0.146","242.630","1.400","0.000","0.000",0,2007-02-01
"1027","1/2/2007","17:06:00","0.334","0.144","241.890","1.400","0.000","0.000",0,2007-02-01
"1028","1/2/2007","17:07:00","0.332","0.138","240.910","1.400","0.000","0.000",0,2007-02-01
"1029","1/2/2007","17:08:00","0.282","0.070","240.770","1.200","0.000","0.000",0,2007-02-01
"1030","1/2/2007","17:09:00","0.232","0.000","240.830","1.000","0.000","0.000",0,2007-02-01
"1031","1/2/2007","17:10:00","0.232","0.000","240.900","1.000","0.000","0.000",0,2007-02-01
"1032","1/2/2007","17:11:00","0.234","0.000","242.090","1.000","0.000","0.000",0,2007-02-01
"1033","1/2/2007","17:12:00","0.234","0.000","242.600","1.000","0.000","0.000",0,2007-02-01
"1034","1/2/2007","17:13:00","0.234","0.000","242.070","1.000","0.000","0.000",0,2007-02-01
"1035","1/2/2007","17:14:00","0.232","0.000","241.630","1.000","0.000","0.000",0,2007-02-01
"1036","1/2/2007","17:15:00","0.234","0.000","241.960","1.000","0.000","0.000",0,2007-02-01
"1037","1/2/2007","17:16:00","0.232","0.000","241.570","1.000","0.000","0.000",0,2007-02-01
"1038","1/2/2007","17:17:00","0.232","0.000","241.390","1.000","0.000","0.000",0,2007-02-01
"1039","1/2/2007","17:18:00","0.470","0.000","241.110","2.000","0.000","0.000",0,2007-02-01
"1040","1/2/2007","17:19:00","0.530","0.000","241.570","2.200","0.000","0.000",0,2007-02-01
"1041","1/2/2007","17:20:00","0.528","0.000","241.210","2.200","0.000","0.000",0,2007-02-01
"1042","1/2/2007","17:21:00","0.528","0.000","241.180","2.200","0.000","0.000",0,2007-02-01
"1043","1/2/2007","17:22:00","0.530","0.000","241.790","2.200","0.000","0.000",0,2007-02-01
"1044","1/2/2007","17:23:00","0.530","0.000","241.720","2.200","0.000","0.000",0,2007-02-01
"1045","1/2/2007","17:24:00","0.606","0.086","240.620","2.600","0.000","0.000",0,2007-02-01
"1046","1/2/2007","17:25:00","0.604","0.106","241.510","2.400","0.000","0.000",0,2007-02-01
"1047","1/2/2007","17:26:00","0.872","0.096","240.670","3.600","0.000","0.000",0,2007-02-01
"1048","1/2/2007","17:27:00","0.924","0.094","240.170","3.800","0.000","0.000",0,2007-02-01
"1049","1/2/2007","17:28:00","0.922","0.092","239.790","3.800","0.000","0.000",0,2007-02-01
"1050","1/2/2007","17:29:00","0.922","0.094","240.140","3.800","0.000","0.000",0,2007-02-01
"1051","1/2/2007","17:30:00","0.924","0.096","240.390","3.800","0.000","0.000",0,2007-02-01
"1052","1/2/2007","17:31:00","0.934","0.098","240.950","3.800","0.000","0.000",0,2007-02-01
"1053","1/2/2007","17:32:00","0.948","0.098","241.410","3.800","0.000","0.000",0,2007-02-01
"1054","1/2/2007","17:33:00","0.972","0.128","241.330","4.000","0.000","0.000",0,2007-02-01
"1055","1/2/2007","17:34:00","1.040","0.234","241.620","4.400","0.000","0.000",0,2007-02-01
"1056","1/2/2007","17:35:00","1.034","0.232","241.310","4.400","0.000","0.000",0,2007-02-01
"1057","1/2/2007","17:36:00","1.030","0.232","241.020","4.400","0.000","0.000",0,2007-02-01
"1058","1/2/2007","17:37:00","1.028","0.232","241.130","4.400","0.000","0.000",0,2007-02-01
"1059","1/2/2007","17:38:00","1.056","0.228","240.490","4.400","0.000","0.000",0,2007-02-01
"1060","1/2/2007","17:39:00","1.062","0.218","238.860","4.400","0.000","0.000",0,2007-02-01
"1061","1/2/2007","17:40:00","1.268","0.216","239.020","5.400","0.000","0.000",0,2007-02-01
"1062","1/2/2007","17:41:00","1.242","0.220","239.610","5.200","0.000","0.000",0,2007-02-01
"1063","1/2/2007","17:42:00","1.010","0.222","239.300","4.200","0.000","0.000",0,2007-02-01
"1064","1/2/2007","17:43:00","1.010","0.224","239.490","4.200","0.000","0.000",0,2007-02-01
"1065","1/2/2007","17:44:00","1.010","0.224","239.480","4.200","0.000","0.000",0,2007-02-01
"1066","1/2/2007","17:45:00","1.012","0.226","240.020","4.200","0.000","0.000",0,2007-02-01
"1067","1/2/2007","17:46:00","1.008","0.224","239.700","4.200","0.000","0.000",0,2007-02-01
"1068","1/2/2007","17:47:00","1.192","0.270","239.400","5.400","0.000","0.000",0,2007-02-01
"1069","1/2/2007","17:48:00","1.626","0.316","239.160","7.000","0.000","0.000",0,2007-02-01
"1070","1/2/2007","17:49:00","1.354","0.230","239.570","5.600","0.000","0.000",0,2007-02-01
"1071","1/2/2007","17:50:00","1.330","0.192","239.990","5.600","0.000","0.000",0,2007-02-01
"1072","1/2/2007","17:51:00","1.292","0.130","239.990","5.400","0.000","0.000",0,2007-02-01
"1073","1/2/2007","17:52:00","1.506","0.070","239.770","6.200","0.000","0.000",0,2007-02-01
"1074","1/2/2007","17:53:00","1.374","0.000","239.150","5.800","0.000","0.000",0,2007-02-01
"1075","1/2/2007","17:54:00","1.460","0.000","238.870","6.000","0.000","0.000",0,2007-02-01
"1076","1/2/2007","17:55:00","1.462","0.000","239.110","6.000","0.000","0.000",0,2007-02-01
"1077","1/2/2007","17:56:00","1.272","0.000","239.540","5.200","0.000","0.000",0,2007-02-01
"1078","1/2/2007","17:57:00","1.286","0.000","239.930","5.200","0.000","0.000",0,2007-02-01
"1079","1/2/2007","17:58:00","1.282","0.000","239.700","5.200","0.000","0.000",0,2007-02-01
"1080","1/2/2007","17:59:00","1.278","0.000","239.260","5.200","0.000","0.000",0,2007-02-01
"1081","1/2/2007","18:00:00","1.480","0.000","238.990","6.400","0.000","0.000",2,2007-02-01
"1082","1/2/2007","18:01:00","2.348","0.000","237.290","9.800","0.000","0.000",18,2007-02-01
"1083","1/2/2007","18:02:00","2.334","0.000","237.280","9.800","0.000","0.000",18,2007-02-01
"1084","1/2/2007","18:03:00","2.324","0.000","237.470","9.800","0.000","0.000",17,2007-02-01
"1085","1/2/2007","18:04:00","2.320","0.000","237.720","9.600","0.000","0.000",18,2007-02-01
"1086","1/2/2007","18:05:00","2.312","0.000","237.510","9.600","0.000","0.000",17,2007-02-01
"1087","1/2/2007","18:06:00","2.322","0.000","238.180","9.600","0.000","0.000",18,2007-02-01
"1088","1/2/2007","18:07:00","2.332","0.000","238.860","9.600","0.000","0.000",17,2007-02-01
"1089","1/2/2007","18:08:00","2.330","0.000","238.860","9.600","0.000","0.000",18,2007-02-01
"1090","1/2/2007","18:09:00","2.330","0.000","238.830","9.600","0.000","0.000",17,2007-02-01
"1091","1/2/2007","18:10:00","2.312","0.000","237.860","9.600","0.000","0.000",18,2007-02-01
"1092","1/2/2007","18:11:00","2.304","0.000","237.390","9.600","0.000","0.000",17,2007-02-01
"1093","1/2/2007","18:12:00","2.380","0.000","238.840","10.000","0.000","0.000",17,2007-02-01
"1094","1/2/2007","18:13:00","2.430","0.114","238.520","10.200","0.000","0.000",18,2007-02-01
"1095","1/2/2007","18:14:00","2.428","0.114","238.660","10.200","0.000","0.000",17,2007-02-01
"1096","1/2/2007","18:15:00","2.416","0.112","238.090","10.000","0.000","0.000",18,2007-02-01
"1097","1/2/2007","18:16:00","2.394","0.108","236.900","10.000","0.000","0.000",17,2007-02-01
"1098","1/2/2007","18:17:00","2.396","0.108","237.050","10.000","0.000","0.000",17,2007-02-01
"1099","1/2/2007","18:18:00","2.428","0.122","237.730","10.200","0.000","0.000",18,2007-02-01
"1100","1/2/2007","18:19:00","2.496","0.234","238.250","10.400","0.000","0.000",17,2007-02-01
"1101","1/2/2007","18:20:00","2.502","0.236","238.600","10.400","0.000","1.000",17,2007-02-01
"1102","1/2/2007","18:21:00","2.480","0.230","237.670","10.400","0.000","2.000",18,2007-02-01
"1103","1/2/2007","18:22:00","2.480","0.230","237.630","10.400","0.000","1.000",17,2007-02-01
"1104","1/2/2007","18:23:00","2.558","0.316","237.500","10.800","0.000","2.000",17,2007-02-01
"1105","1/2/2007","18:24:00","2.542","0.326","237.070","10.800","0.000","1.000",18,2007-02-01
"1106","1/2/2007","18:25:00","2.554","0.330","237.760","10.800","0.000","1.000",17,2007-02-01
"1107","1/2/2007","18:26:00","2.558","0.332","238.080","10.800","0.000","2.000",17,2007-02-01
"1108","1/2/2007","18:27:00","2.548","0.330","237.570","10.800","0.000","1.000",18,2007-02-01
"1109","1/2/2007","18:28:00","2.548","0.328","237.420","10.800","0.000","2.000",17,2007-02-01
"1110","1/2/2007","18:29:00","2.778","0.368","238.130","11.600","0.000","1.000",17,2007-02-01
"1111","1/2/2007","18:30:00","2.902","0.500","238.040","12.200","0.000","1.000",18,2007-02-01
"1112","1/2/2007","18:31:00","2.728","0.268","238.600","11.400","0.000","2.000",17,2007-02-01
"1113","1/2/2007","18:32:00","2.524","0.202","238.130","10.600","0.000","1.000",17,2007-02-01
"1114","1/2/2007","18:33:00","2.510","0.204","238.320","10.400","0.000","1.000",18,2007-02-01
"1115","1/2/2007","18:34:00","2.748","0.194","237.020","11.600","0.000","2.000",17,2007-02-01
"1116","1/2/2007","18:35:00","2.784","0.194","237.290","11.600","0.000","1.000",17,2007-02-01
"1117","1/2/2007","18:36:00","2.568","0.160","237.140","10.800","0.000","1.000",18,2007-02-01
"1118","1/2/2007","18:37:00","2.338","0.100","237.780","9.800","0.000","2.000",17,2007-02-01
"1119","1/2/2007","18:38:00","2.444","0.094","237.630","10.200","0.000","1.000",17,2007-02-01
"1120","1/2/2007","18:39:00","2.516","0.100","237.560","10.600","0.000","1.000",18,2007-02-01
"1121","1/2/2007","18:40:00","2.782","0.088","235.630","11.800","0.000","1.000",17,2007-02-01
"1122","1/2/2007","18:41:00","2.594","0.086","236.210","11.000","0.000","1.000",17,2007-02-01
"1123","1/2/2007","18:42:00","2.574","0.090","236.490","10.800","0.000","2.000",17,2007-02-01
"1124","1/2/2007","18:43:00","3.218","0.232","236.620","14.000","0.000","1.000",17,2007-02-01
"1125","1/2/2007","18:44:00","3.414","0.356","235.940","15.000","0.000","1.000",17,2007-02-01
"1126","1/2/2007","18:45:00","2.664","0.214","235.870","11.200","0.000","1.000",17,2007-02-01
"1127","1/2/2007","18:46:00","2.668","0.214","236.120","11.200","0.000","1.000",17,2007-02-01
"1128","1/2/2007","18:47:00","2.606","0.218","236.490","11.000","0.000","2.000",17,2007-02-01
"1129","1/2/2007","18:48:00","2.406","0.220","236.470","10.200","0.000","1.000",18,2007-02-01
"1130","1/2/2007","18:49:00","2.352","0.224","236.510","10.000","0.000","1.000",17,2007-02-01
"1131","1/2/2007","18:50:00","2.710","0.250","236.120","11.400","0.000","1.000",17,2007-02-01
